"","uid","question","scenario","rating","recall","realrate","know","num_uid"
"2575","65038b836dccb51df37ad205",27,3,16,17,47,5,81
"2576","65038b836dccb51df37ad205",28,18,34,65,66,34,81
"2577","65038b836dccb51df37ad205",29,8,61,37,73,61,81
"2578","65038b836dccb51df37ad205",30,27,69,31,47,72,81
"2579","653581ba721c66a086862a3a",0,29,52,0,85,0,82
"2580","653581ba721c66a086862a3a",1,5,91,0,85,2,82
"2581","653581ba721c66a086862a3a",2,1,90,85,97,26,82
"2582","653581ba721c66a086862a3a",3,3,3,33,74,27,82
"2583","653581ba721c66a086862a3a",4,13,21,74,76,70,82
"2584","653581ba721c66a086862a3a",5,31,81,12,78,13,82
"2585","653581ba721c66a086862a3a",6,8,67,10,26,13,82
"2586","653581ba721c66a086862a3a",7,23,10,80,91,26,82
"2587","653581ba721c66a086862a3a",8,15,96,13,94,12,82
"2588","653581ba721c66a086862a3a",9,20,84,6,72,6,82
"2589","653581ba721c66a086862a3a",10,19,83,2,88,1,82
"2590","653581ba721c66a086862a3a",11,2,99,8,99,5,82
"2591","653581ba721c66a086862a3a",12,14,98,5,96,5,82
"2592","653581ba721c66a086862a3a",13,12,91,6,92,4,82
"2593","653581ba721c66a086862a3a",14,11,88,4,94,4,82
"2594","653581ba721c66a086862a3a",15,24,29,3,78,3,82
"2595","653581ba721c66a086862a3a",16,18,51,19,85,15,82
"2596","653581ba721c66a086862a3a",17,22,98,22,93,21,82
"2597","653581ba721c66a086862a3a",18,27,100,57,100,48,82
"2598","653581ba721c66a086862a3a",19,16,99,12,98,42,82
"2599","653581ba721c66a086862a3a",20,17,99,82,99,79,82
"2600","653581ba721c66a086862a3a",21,30,82,4,94,3,82
"2601","653581ba721c66a086862a3a",22,28,97,3,95,1,82
"2602","653581ba721c66a086862a3a",23,4,84,27,96,24,82
"2603","653581ba721c66a086862a3a",24,10,98,2,99,1,82
"2604","653581ba721c66a086862a3a",25,9,99,2,85,1,82
"2605","653581ba721c66a086862a3a",26,7,56,12,85,10,82
"2606","653581ba721c66a086862a3a",27,6,67,2,86,1,82
"2607","653581ba721c66a086862a3a",28,21,78,2,90,2,82
"2608","653581ba721c66a086862a3a",29,25,18,1,86,2,82
"2609","653581ba721c66a086862a3a",30,26,99,2,73,2,82
"2610","653d2490ef7ee4cdec3f0188",0,16,30,74,14,25,83
"2611","653d2490ef7ee4cdec3f0188",1,20,68,8,40,24,83
"2612","653d2490ef7ee4cdec3f0188",2,26,83,40,68,13,83
"2613","653d2490ef7ee4cdec3f0188",3,27,71,37,76,20,83
"2614","653d2490ef7ee4cdec3f0188",4,3,84,7,73,29,83
"2615","653d2490ef7ee4cdec3f0188",5,11,5,0,78,26,83
"2616","653d2490ef7ee4cdec3f0188",6,8,89,6,78,34,83
"2617","653d2490ef7ee4cdec3f0188",7,18,44,74,78,62,83
"2618","653d2490ef7ee4cdec3f0188",8,12,69,3,67,37,83
"2619","653d2490ef7ee4cdec3f0188",9,4,17,0,57,35,83
"2620","653d2490ef7ee4cdec3f0188",10,17,49,40,54,18,83
"2621","653d2490ef7ee4cdec3f0188",11,29,49,8,70,28,83
"2622","653d2490ef7ee4cdec3f0188",12,28,15,10,72,18,83
"2623","653d2490ef7ee4cdec3f0188",13,31,91,76,74,32,83
"2624","653d2490ef7ee4cdec3f0188",14,25,72,24,57,13,83
"2625","653d2490ef7ee4cdec3f0188",15,30,95,82,83,26,83
"2626","653d2490ef7ee4cdec3f0188",16,19,93,82,83,37,83
"2627","653d2490ef7ee4cdec3f0188",17,5,98,65,73,51,83
"2628","653d2490ef7ee4cdec3f0188",18,7,62,74,73,34,83
"2629","653d2490ef7ee4cdec3f0188",19,15,59,44,74,47,83
"2630","653d2490ef7ee4cdec3f0188",20,2,76,40,68,51,83
"2631","653d2490ef7ee4cdec3f0188",21,1,77,51,48,23,83
"2632","653d2490ef7ee4cdec3f0188",22,23,87,58,48,38,83
"2633","653d2490ef7ee4cdec3f0188",23,10,55,72,56,55,83
"2634","653d2490ef7ee4cdec3f0188",24,6,57,39,55,37,83
"2635","653d2490ef7ee4cdec3f0188",25,13,94,76,87,69,83
"2636","653d2490ef7ee4cdec3f0188",26,21,88,76,84,51,83
"2637","653d2490ef7ee4cdec3f0188",27,14,70,49,59,34,83
"2638","653d2490ef7ee4cdec3f0188",28,9,66,57,45,36,83
"2639","653d2490ef7ee4cdec3f0188",29,24,67,48,53,62,83
"2640","653d2490ef7ee4cdec3f0188",30,22,92,59,73,39,83
"2702","656f7fba85a23ce8c05f5e01",0,16,96,20,67,0,85
"2703","656f7fba85a23ce8c05f5e01",1,8,13,16,68,5,85
"2704","656f7fba85a23ce8c05f5e01",2,18,55,21,54,23,85
"2705","656f7fba85a23ce8c05f5e01",3,15,24,27,73,23,85
"2706","656f7fba85a23ce8c05f5e01",4,27,97,25,90,37,85
"2707","656f7fba85a23ce8c05f5e01",5,29,62,24,66,21,85
"2708","656f7fba85a23ce8c05f5e01",6,19,34,12,23,12,85
"2709","656f7fba85a23ce8c05f5e01",7,24,59,22,65,45,85
"2710","656f7fba85a23ce8c05f5e01",8,5,22,23,26,8,85
"2711","656f7fba85a23ce8c05f5e01",9,14,35,15,35,17,85
"2712","656f7fba85a23ce8c05f5e01",10,11,12,14,63,15,85
"2713","656f7fba85a23ce8c05f5e01",11,12,40,22,39,20,85
"2714","656f7fba85a23ce8c05f5e01",12,25,61,19,72,38,85
"2715","656f7fba85a23ce8c05f5e01",13,9,16,15,19,13,85
"2716","656f7fba85a23ce8c05f5e01",14,2,69,12,34,17,85
"2717","656f7fba85a23ce8c05f5e01",15,13,82,11,62,20,85
"2718","656f7fba85a23ce8c05f5e01",16,10,35,14,55,18,85
"2719","656f7fba85a23ce8c05f5e01",17,30,26,13,15,14,85
"2720","656f7fba85a23ce8c05f5e01",18,7,22,12,32,11,85
"2721","656f7fba85a23ce8c05f5e01",19,3,28,16,34,11,85
"2722","656f7fba85a23ce8c05f5e01",20,28,62,19,58,16,85
"2723","656f7fba85a23ce8c05f5e01",21,17,63,18,57,17,85
"2724","656f7fba85a23ce8c05f5e01",22,26,68,12,29,14,85
"2725","656f7fba85a23ce8c05f5e01",23,31,58,16,69,20,85
"2726","656f7fba85a23ce8c05f5e01",24,23,34,15,49,14,85
"2727","656f7fba85a23ce8c05f5e01",25,20,33,17,28,17,85
"2728","656f7fba85a23ce8c05f5e01",26,4,22,22,26,19,85
"2729","656f7fba85a23ce8c05f5e01",27,1,84,16,74,19,85
"2730","656f7fba85a23ce8c05f5e01",28,6,42,14,59,12,85
"2731","656f7fba85a23ce8c05f5e01",29,22,59,14,47,18,85
"2732","656f7fba85a23ce8c05f5e01",30,21,57,22,63,18,85
