subject,scenario,trial_number,physical,document,witness,character
611e99910d64a6ea6d18b0a6,2,0,none,clear_in,none,clear_in
611e99910d64a6ea6d18b0a6,17,1,clear_in,none,clear_in,clear_in
611e99910d64a6ea6d18b0a6,14,2,clear_in,clear_ex,ambiguous,clear_in
611e99910d64a6ea6d18b0a6,29,3,ambiguous,ambiguous,clear_in,none
611e99910d64a6ea6d18b0a6,15,4,ambiguous,clear_in,ambiguous,none
611e99910d64a6ea6d18b0a6,11,5,none,ambiguous,clear_in,clear_in
611e99910d64a6ea6d18b0a6,22,6,clear_in,none,none,none
611e99910d64a6ea6d18b0a6,3,7,clear_in,clear_in,clear_in,none
611e99910d64a6ea6d18b0a6,8,8,clear_ex,clear_in,clear_in,clear_in
611e99910d64a6ea6d18b0a6,7,9,none,none,clear_in,clear_ex
611e99910d64a6ea6d18b0a6,18,10,clear_in,clear_ex,clear_ex,clear_in
611e99910d64a6ea6d18b0a6,13,11,clear_ex,clear_in,none,clear_in
611e99910d64a6ea6d18b0a6,10,12,clear_in,none,ambiguous,clear_in
611e99910d64a6ea6d18b0a6,12,13,none,ambiguous,clear_in,none
611e99910d64a6ea6d18b0a6,28,14,none,clear_in,ambiguous,clear_in
611e99910d64a6ea6d18b0a6,16,15,clear_in,clear_in,ambiguous,clear_in
611e99910d64a6ea6d18b0a6,21,16,clear_in,clear_in,ambiguous,none
611e99910d64a6ea6d18b0a6,27,17,clear_in,ambiguous,ambiguous,clear_in
611e99910d64a6ea6d18b0a6,1,18,ambiguous,clear_in,clear_in,clear_in
611e99910d64a6ea6d18b0a6,4,19,clear_in,clear_ex,clear_in,clear_in
611e99910d64a6ea6d18b0a6,30,20,ambiguous,clear_in,clear_ex,clear_in
611e99910d64a6ea6d18b0a6,31,21,ambiguous,none,clear_in,clear_in
611e99910d64a6ea6d18b0a6,19,22,clear_in,ambiguous,none,clear_ex
611e99910d64a6ea6d18b0a6,26,23,none,clear_in,clear_in,clear_ex
611e99910d64a6ea6d18b0a6,25,24,ambiguous,none,clear_in,clear_ex
611e99910d64a6ea6d18b0a6,24,25,none,ambiguous,clear_in,clear_ex
611e99910d64a6ea6d18b0a6,9,26,none,clear_in,none,none
611e99910d64a6ea6d18b0a6,5,27,clear_ex,ambiguous,clear_in,clear_ex
611e99910d64a6ea6d18b0a6,20,28,clear_in,clear_in,clear_ex,clear_ex
611e99910d64a6ea6d18b0a6,6,29,clear_in,none,clear_ex,clear_in
611e99910d64a6ea6d18b0a6,23,30,none,clear_in,clear_ex,clear_in
63174baf2f76e2f3acf6076d,8,0,clear_in,ambiguous,none,none
63174baf2f76e2f3acf6076d,22,1,none,clear_in,clear_ex,none
63174baf2f76e2f3acf6076d,25,2,clear_ex,clear_ex,clear_in,clear_in
63174baf2f76e2f3acf6076d,20,3,none,none,clear_in,none
63174baf2f76e2f3acf6076d,1,4,ambiguous,clear_in,none,none
63174baf2f76e2f3acf6076d,17,5,ambiguous,clear_ex,clear_in,clear_ex
63174baf2f76e2f3acf6076d,29,6,ambiguous,clear_in,none,clear_in
63174baf2f76e2f3acf6076d,27,7,clear_ex,clear_in,clear_ex,clear_in
63174baf2f76e2f3acf6076d,13,8,ambiguous,ambiguous,clear_in,none
63174baf2f76e2f3acf6076d,16,9,none,none,clear_in,clear_ex
63174baf2f76e2f3acf6076d,10,10,ambiguous,ambiguous,clear_in,clear_in
63174baf2f76e2f3acf6076d,19,11,clear_ex,ambiguous,clear_in,clear_ex
63174baf2f76e2f3acf6076d,9,12,clear_in,none,none,none
63174baf2f76e2f3acf6076d,31,13,none,ambiguous,clear_in,none
63174baf2f76e2f3acf6076d,5,14,none,clear_ex,clear_in,clear_in
63174baf2f76e2f3acf6076d,12,15,clear_in,clear_in,ambiguous,none
63174baf2f76e2f3acf6076d,28,16,ambiguous,clear_in,clear_in,none
63174baf2f76e2f3acf6076d,11,17,clear_in,none,none,clear_ex
63174baf2f76e2f3acf6076d,6,18,clear_in,ambiguous,none,clear_ex
63174baf2f76e2f3acf6076d,7,19,clear_ex,clear_in,clear_in,clear_ex
63174baf2f76e2f3acf6076d,3,20,clear_in,clear_in,clear_ex,none
63174baf2f76e2f3acf6076d,24,21,clear_in,clear_ex,ambiguous,clear_ex
63174baf2f76e2f3acf6076d,15,22,clear_in,ambiguous,ambiguous,none
63174baf2f76e2f3acf6076d,4,23,clear_ex,clear_in,clear_in,clear_in
63174baf2f76e2f3acf6076d,18,24,clear_ex,clear_in,ambiguous,clear_ex
63174baf2f76e2f3acf6076d,26,25,ambiguous,clear_in,clear_in,clear_in
63174baf2f76e2f3acf6076d,23,26,clear_in,none,clear_in,clear_ex
63174baf2f76e2f3acf6076d,2,27,ambiguous,clear_in,clear_in,clear_ex
63174baf2f76e2f3acf6076d,14,28,clear_in,none,clear_in,clear_in
63174baf2f76e2f3acf6076d,30,29,none,clear_in,ambiguous,clear_ex
63174baf2f76e2f3acf6076d,21,30,ambiguous,clear_in,ambiguous,clear_ex
5d786510dce93b00182ab480,4,0,clear_in,ambiguous,ambiguous,clear_in
5d786510dce93b00182ab480,29,1,clear_ex,ambiguous,clear_in,clear_in
5d786510dce93b00182ab480,3,2,ambiguous,ambiguous,clear_in,clear_ex
5d786510dce93b00182ab480,22,3,clear_in,none,none,clear_ex
5d786510dce93b00182ab480,14,4,clear_ex,ambiguous,clear_in,none
5d786510dce93b00182ab480,11,5,none,clear_in,clear_in,clear_in
5d786510dce93b00182ab480,23,6,clear_in,clear_in,none,clear_ex
5d786510dce93b00182ab480,28,7,clear_in,clear_in,none,clear_in
5d786510dce93b00182ab480,2,8,clear_in,none,ambiguous,none
5d786510dce93b00182ab480,6,9,clear_in,clear_in,none,none
5d786510dce93b00182ab480,16,10,ambiguous,clear_in,clear_ex,clear_in
5d786510dce93b00182ab480,18,11,none,clear_ex,clear_in,clear_in
5d786510dce93b00182ab480,7,12,ambiguous,none,clear_in,clear_ex
5d786510dce93b00182ab480,26,13,clear_in,clear_in,clear_in,none
5d786510dce93b00182ab480,13,14,none,ambiguous,clear_in,clear_ex
5d786510dce93b00182ab480,27,15,none,clear_in,clear_ex,none
5d786510dce93b00182ab480,10,16,none,clear_in,clear_ex,clear_in
5d786510dce93b00182ab480,30,17,clear_in,clear_in,clear_ex,clear_ex
5d786510dce93b00182ab480,24,18,none,none,clear_in,clear_in
5d786510dce93b00182ab480,8,19,clear_in,clear_ex,ambiguous,clear_ex
5d786510dce93b00182ab480,20,20,clear_in,none,clear_in,clear_ex
5d786510dce93b00182ab480,21,21,clear_ex,clear_in,ambiguous,none
5d786510dce93b00182ab480,25,22,none,none,clear_in,clear_ex
5d786510dce93b00182ab480,1,23,clear_in,ambiguous,ambiguous,clear_ex
5d786510dce93b00182ab480,19,24,clear_ex,clear_in,ambiguous,clear_ex
5d786510dce93b00182ab480,9,25,clear_in,ambiguous,clear_ex,clear_in
5d786510dce93b00182ab480,15,26,clear_in,clear_in,clear_in,clear_ex
5d786510dce93b00182ab480,12,27,clear_in,clear_in,ambiguous,none
5d786510dce93b00182ab480,5,28,none,clear_in,none,clear_ex
5d786510dce93b00182ab480,31,29,ambiguous,ambiguous,clear_in,clear_in
5d786510dce93b00182ab480,17,30,clear_in,clear_in,ambiguous,clear_ex
6047f80cc61dc41192a71f60,5,0,clear_in,ambiguous,ambiguous,clear_ex
6047f80cc61dc41192a71f60,16,1,ambiguous,clear_in,clear_in,clear_in
6047f80cc61dc41192a71f60,26,2,clear_in,clear_ex,none,none
6047f80cc61dc41192a71f60,27,3,ambiguous,clear_in,ambiguous,clear_ex
6047f80cc61dc41192a71f60,31,4,ambiguous,ambiguous,clear_in,clear_in
6047f80cc61dc41192a71f60,23,5,clear_in,ambiguous,clear_in,clear_ex
6047f80cc61dc41192a71f60,7,6,clear_in,none,ambiguous,clear_in
6047f80cc61dc41192a71f60,18,7,clear_ex,clear_in,ambiguous,clear_in
6047f80cc61dc41192a71f60,6,8,ambiguous,none,clear_in,clear_ex
6047f80cc61dc41192a71f60,20,9,clear_in,clear_ex,clear_ex,clear_in
6047f80cc61dc41192a71f60,22,10,clear_in,ambiguous,none,clear_ex
6047f80cc61dc41192a71f60,1,11,clear_in,clear_ex,clear_in,clear_in
6047f80cc61dc41192a71f60,30,12,clear_in,none,ambiguous,none
6047f80cc61dc41192a71f60,2,13,ambiguous,clear_ex,clear_in,none
6047f80cc61dc41192a71f60,29,14,clear_in,clear_in,ambiguous,clear_ex
6047f80cc61dc41192a71f60,10,15,ambiguous,clear_in,clear_ex,clear_in
6047f80cc61dc41192a71f60,28,16,clear_ex,clear_in,clear_ex,clear_in
6047f80cc61dc41192a71f60,19,17,clear_ex,clear_in,clear_in,clear_in
6047f80cc61dc41192a71f60,8,18,ambiguous,ambiguous,clear_in,clear_ex
6047f80cc61dc41192a71f60,11,19,clear_in,ambiguous,ambiguous,clear_in
6047f80cc61dc41192a71f60,15,20,clear_ex,ambiguous,clear_in,none
6047f80cc61dc41192a71f60,24,21,ambiguous,clear_in,ambiguous,clear_in
6047f80cc61dc41192a71f60,3,22,none,ambiguous,clear_in,none
6047f80cc61dc41192a71f60,4,23,none,ambiguous,clear_in,clear_ex
6047f80cc61dc41192a71f60,17,24,clear_ex,clear_in,ambiguous,clear_ex
6047f80cc61dc41192a71f60,13,25,clear_in,none,clear_in,none
6047f80cc61dc41192a71f60,14,26,clear_ex,ambiguous,clear_in,clear_in
6047f80cc61dc41192a71f60,25,27,ambiguous,none,clear_in,none
6047f80cc61dc41192a71f60,21,28,none,clear_in,clear_ex,clear_in
6047f80cc61dc41192a71f60,12,29,clear_in,clear_ex,ambiguous,none
6047f80cc61dc41192a71f60,9,30,none,clear_in,none,clear_in
61632b52ab37a7fde834300f,11,0,clear_in,clear_in,clear_in,clear_in
61632b52ab37a7fde834300f,16,1,clear_in,ambiguous,clear_ex,clear_ex
61632b52ab37a7fde834300f,12,2,clear_in,clear_in,clear_ex,clear_in
61632b52ab37a7fde834300f,23,3,ambiguous,clear_in,ambiguous,none
61632b52ab37a7fde834300f,18,4,clear_in,none,ambiguous,clear_in
61632b52ab37a7fde834300f,28,5,clear_ex,ambiguous,clear_in,clear_in
61632b52ab37a7fde834300f,8,6,ambiguous,ambiguous,clear_in,clear_ex
61632b52ab37a7fde834300f,24,7,none,clear_in,ambiguous,none
61632b52ab37a7fde834300f,15,8,none,clear_in,clear_ex,none
61632b52ab37a7fde834300f,26,9,ambiguous,clear_in,none,clear_in
61632b52ab37a7fde834300f,27,10,none,clear_ex,clear_in,none
61632b52ab37a7fde834300f,1,11,clear_in,none,clear_in,clear_in
61632b52ab37a7fde834300f,4,12,clear_in,clear_ex,ambiguous,none
61632b52ab37a7fde834300f,17,13,none,clear_ex,clear_in,clear_in
61632b52ab37a7fde834300f,2,14,clear_in,ambiguous,clear_in,none
61632b52ab37a7fde834300f,22,15,clear_in,clear_ex,ambiguous,clear_in
61632b52ab37a7fde834300f,19,16,ambiguous,clear_in,clear_ex,clear_ex
61632b52ab37a7fde834300f,5,17,clear_in,none,none,clear_in
61632b52ab37a7fde834300f,6,18,ambiguous,clear_in,ambiguous,clear_in
61632b52ab37a7fde834300f,30,19,ambiguous,ambiguous,clear_in,clear_in
61632b52ab37a7fde834300f,31,20,ambiguous,clear_in,clear_in,clear_ex
61632b52ab37a7fde834300f,29,21,clear_in,ambiguous,none,clear_in
61632b52ab37a7fde834300f,20,22,clear_in,clear_ex,clear_in,none
61632b52ab37a7fde834300f,9,23,clear_in,ambiguous,ambiguous,clear_ex
61632b52ab37a7fde834300f,13,24,ambiguous,none,clear_in,clear_ex
61632b52ab37a7fde834300f,10,25,clear_in,ambiguous,none,none
61632b52ab37a7fde834300f,14,26,clear_ex,clear_ex,clear_in,clear_in
61632b52ab37a7fde834300f,25,27,none,clear_in,clear_in,none
61632b52ab37a7fde834300f,21,28,clear_in,none,clear_in,none
61632b52ab37a7fde834300f,3,29,ambiguous,clear_in,clear_ex,none
61632b52ab37a7fde834300f,7,30,clear_ex,clear_in,ambiguous,clear_in
631f556a440983f62a543b8b,31,0,none,clear_in,none,clear_in
631f556a440983f62a543b8b,28,1,none,clear_in,none,clear_ex
631f556a440983f62a543b8b,3,2,clear_in,ambiguous,clear_in,none
631f556a440983f62a543b8b,25,3,clear_in,none,none,clear_in
631f556a440983f62a543b8b,22,4,clear_in,none,clear_ex,none
631f556a440983f62a543b8b,14,5,clear_ex,clear_in,clear_in,clear_ex
631f556a440983f62a543b8b,30,6,clear_in,clear_in,ambiguous,clear_in
631f556a440983f62a543b8b,23,7,ambiguous,clear_ex,clear_in,clear_in
631f556a440983f62a543b8b,21,8,clear_in,ambiguous,clear_ex,clear_ex
631f556a440983f62a543b8b,16,9,none,clear_in,clear_ex,none
631f556a440983f62a543b8b,10,10,none,ambiguous,clear_in,clear_in
631f556a440983f62a543b8b,9,11,none,ambiguous,clear_in,clear_ex
631f556a440983f62a543b8b,1,12,clear_in,none,clear_ex,clear_in
631f556a440983f62a543b8b,27,13,clear_ex,clear_in,clear_in,clear_in
631f556a440983f62a543b8b,19,14,none,clear_in,ambiguous,none
631f556a440983f62a543b8b,2,15,clear_in,none,clear_in,clear_ex
631f556a440983f62a543b8b,26,16,none,clear_in,clear_in,clear_ex
631f556a440983f62a543b8b,17,17,ambiguous,clear_ex,clear_in,clear_ex
631f556a440983f62a543b8b,8,18,ambiguous,clear_in,ambiguous,clear_ex
631f556a440983f62a543b8b,24,19,ambiguous,ambiguous,clear_in,clear_in
631f556a440983f62a543b8b,7,20,ambiguous,none,clear_in,none
631f556a440983f62a543b8b,13,21,none,clear_in,clear_in,none
631f556a440983f62a543b8b,20,22,clear_in,clear_in,none,clear_in
631f556a440983f62a543b8b,12,23,clear_in,clear_in,clear_ex,none
631f556a440983f62a543b8b,29,24,none,clear_in,none,none
631f556a440983f62a543b8b,4,25,clear_ex,clear_in,none,none
631f556a440983f62a543b8b,5,26,clear_in,clear_ex,none,clear_in
631f556a440983f62a543b8b,18,27,clear_in,none,none,none
631f556a440983f62a543b8b,6,28,ambiguous,clear_ex,clear_in,none
631f556a440983f62a543b8b,11,29,ambiguous,clear_in,clear_ex,none
631f556a440983f62a543b8b,15,30,ambiguous,clear_in,none,clear_in
627439e73b0f066c01b52365,3,0,clear_in,clear_ex,none,clear_in
627439e73b0f066c01b52365,8,1,clear_ex,ambiguous,clear_in,none
627439e73b0f066c01b52365,24,2,none,clear_in,none,clear_ex
627439e73b0f066c01b52365,6,3,ambiguous,none,clear_in,clear_ex
627439e73b0f066c01b52365,1,4,clear_ex,clear_in,ambiguous,none
627439e73b0f066c01b52365,22,5,clear_in,ambiguous,ambiguous,clear_in
627439e73b0f066c01b52365,2,6,clear_ex,none,clear_in,clear_in
627439e73b0f066c01b52365,13,7,none,clear_ex,clear_in,none
627439e73b0f066c01b52365,7,8,clear_in,clear_in,ambiguous,clear_ex
627439e73b0f066c01b52365,29,9,clear_in,clear_in,none,clear_ex
627439e73b0f066c01b52365,15,10,clear_ex,clear_in,ambiguous,clear_ex
627439e73b0f066c01b52365,21,11,none,none,clear_in,clear_in
627439e73b0f066c01b52365,9,12,ambiguous,ambiguous,clear_in,clear_ex
627439e73b0f066c01b52365,14,13,clear_in,ambiguous,none,clear_ex
627439e73b0f066c01b52365,4,14,ambiguous,clear_in,clear_ex,clear_ex
627439e73b0f066c01b52365,25,15,none,clear_in,ambiguous,clear_in
627439e73b0f066c01b52365,12,16,clear_ex,clear_in,none,clear_in
627439e73b0f066c01b52365,26,17,none,clear_in,ambiguous,clear_ex
627439e73b0f066c01b52365,5,18,clear_in,clear_in,clear_ex,clear_in
627439e73b0f066c01b52365,16,19,none,none,clear_in,none
627439e73b0f066c01b52365,31,20,none,clear_in,clear_ex,clear_in
627439e73b0f066c01b52365,28,21,clear_ex,clear_in,none,none
627439e73b0f066c01b52365,17,22,clear_in,clear_in,clear_in,clear_ex
627439e73b0f066c01b52365,11,23,clear_in,clear_in,clear_in,none
627439e73b0f066c01b52365,10,24,clear_in,clear_ex,ambiguous,clear_in
627439e73b0f066c01b52365,18,25,clear_ex,clear_in,clear_in,clear_ex
627439e73b0f066c01b52365,27,26,clear_in,clear_ex,none,none
627439e73b0f066c01b52365,20,27,clear_in,clear_in,ambiguous,clear_in
627439e73b0f066c01b52365,19,28,ambiguous,clear_ex,clear_in,none
627439e73b0f066c01b52365,23,29,ambiguous,clear_in,none,clear_ex
627439e73b0f066c01b52365,30,30,clear_in,ambiguous,none,none
5f356e8b725d18529807d33c,19,0,ambiguous,clear_in,none,none
5f356e8b725d18529807d33c,29,1,clear_in,clear_ex,none,none
5f356e8b725d18529807d33c,27,2,clear_ex,clear_in,ambiguous,clear_ex
5f356e8b725d18529807d33c,6,3,clear_ex,none,clear_in,clear_in
5f356e8b725d18529807d33c,16,4,clear_in,none,ambiguous,clear_in
5f356e8b725d18529807d33c,13,5,clear_in,clear_ex,clear_in,clear_ex
5f356e8b725d18529807d33c,17,6,none,clear_in,none,clear_in
5f356e8b725d18529807d33c,30,7,ambiguous,clear_in,ambiguous,clear_ex
5f356e8b725d18529807d33c,11,8,clear_ex,none,clear_in,none
5f356e8b725d18529807d33c,5,9,clear_in,clear_in,ambiguous,clear_in
5f356e8b725d18529807d33c,21,10,clear_in,none,clear_in,clear_in
5f356e8b725d18529807d33c,24,11,clear_in,none,clear_in,none
5f356e8b725d18529807d33c,7,12,clear_in,none,ambiguous,clear_ex
5f356e8b725d18529807d33c,18,13,clear_in,ambiguous,ambiguous,clear_in
5f356e8b725d18529807d33c,15,14,clear_in,ambiguous,none,clear_ex
5f356e8b725d18529807d33c,25,15,none,none,clear_in,clear_in
5f356e8b725d18529807d33c,3,16,clear_in,ambiguous,ambiguous,clear_ex
5f356e8b725d18529807d33c,26,17,clear_in,clear_in,clear_in,clear_ex
5f356e8b725d18529807d33c,2,18,ambiguous,clear_in,clear_ex,clear_ex
5f356e8b725d18529807d33c,4,19,clear_in,none,clear_in,clear_ex
5f356e8b725d18529807d33c,31,20,clear_ex,ambiguous,clear_in,none
5f356e8b725d18529807d33c,10,21,clear_in,none,clear_ex,clear_in
5f356e8b725d18529807d33c,23,22,clear_ex,clear_in,clear_ex,clear_in
5f356e8b725d18529807d33c,9,23,clear_in,clear_ex,ambiguous,none
5f356e8b725d18529807d33c,12,24,none,clear_in,ambiguous,clear_in
5f356e8b725d18529807d33c,28,25,clear_ex,clear_in,ambiguous,none
5f356e8b725d18529807d33c,1,26,clear_in,clear_in,clear_ex,clear_ex
5f356e8b725d18529807d33c,8,27,clear_in,ambiguous,clear_in,none
5f356e8b725d18529807d33c,14,28,clear_in,ambiguous,ambiguous,none
5f356e8b725d18529807d33c,20,29,clear_in,clear_ex,ambiguous,clear_ex
5f356e8b725d18529807d33c,22,30,ambiguous,none,clear_in,clear_ex
63026a8fd8429b224cd2a134,12,0,clear_in,clear_in,clear_ex,none
63026a8fd8429b224cd2a134,11,1,none,clear_ex,clear_in,clear_in
63026a8fd8429b224cd2a134,13,2,clear_in,clear_in,clear_in,clear_ex
63026a8fd8429b224cd2a134,8,3,clear_in,clear_ex,clear_in,none
63026a8fd8429b224cd2a134,24,4,clear_in,clear_in,ambiguous,clear_in
63026a8fd8429b224cd2a134,29,5,clear_ex,none,clear_in,clear_in
63026a8fd8429b224cd2a134,14,6,clear_in,clear_ex,ambiguous,clear_ex
63026a8fd8429b224cd2a134,20,7,ambiguous,clear_in,ambiguous,clear_ex
63026a8fd8429b224cd2a134,10,8,clear_in,clear_ex,ambiguous,clear_in
63026a8fd8429b224cd2a134,21,9,none,clear_in,none,clear_in
63026a8fd8429b224cd2a134,3,10,clear_in,clear_in,none,none
63026a8fd8429b224cd2a134,17,11,ambiguous,clear_in,none,clear_in
63026a8fd8429b224cd2a134,19,12,clear_in,none,ambiguous,clear_ex
63026a8fd8429b224cd2a134,27,13,ambiguous,clear_in,clear_in,clear_in
63026a8fd8429b224cd2a134,4,14,ambiguous,clear_ex,clear_in,none
63026a8fd8429b224cd2a134,16,15,none,none,clear_in,none
63026a8fd8429b224cd2a134,15,16,none,none,clear_in,clear_in
63026a8fd8429b224cd2a134,7,17,clear_in,ambiguous,clear_ex,clear_in
63026a8fd8429b224cd2a134,18,18,ambiguous,none,clear_in,clear_in
63026a8fd8429b224cd2a134,2,19,clear_in,clear_ex,clear_ex,clear_in
63026a8fd8429b224cd2a134,25,20,clear_in,ambiguous,ambiguous,clear_in
63026a8fd8429b224cd2a134,9,21,none,clear_in,ambiguous,none
63026a8fd8429b224cd2a134,1,22,clear_in,clear_ex,none,clear_in
63026a8fd8429b224cd2a134,26,23,clear_in,none,clear_in,none
63026a8fd8429b224cd2a134,22,24,clear_ex,clear_in,none,clear_in
63026a8fd8429b224cd2a134,5,25,ambiguous,clear_in,clear_ex,clear_in
63026a8fd8429b224cd2a134,31,26,clear_in,ambiguous,clear_in,none
63026a8fd8429b224cd2a134,30,27,none,clear_in,ambiguous,clear_in
63026a8fd8429b224cd2a134,6,28,clear_ex,clear_in,none,none
63026a8fd8429b224cd2a134,23,29,ambiguous,clear_in,ambiguous,clear_in
63026a8fd8429b224cd2a134,28,30,clear_in,clear_in,clear_in,clear_in
53976390fdf99b73530fe503,5,0,clear_in,clear_in,clear_ex,none
53976390fdf99b73530fe503,6,1,clear_in,clear_in,none,clear_ex
53976390fdf99b73530fe503,12,2,ambiguous,none,clear_in,clear_ex
53976390fdf99b73530fe503,8,3,ambiguous,ambiguous,clear_in,none
53976390fdf99b73530fe503,2,4,ambiguous,ambiguous,clear_in,clear_ex
53976390fdf99b73530fe503,28,5,clear_in,none,ambiguous,clear_in
53976390fdf99b73530fe503,29,6,none,clear_in,none,none
53976390fdf99b73530fe503,30,7,clear_in,ambiguous,ambiguous,clear_ex
53976390fdf99b73530fe503,21,8,clear_in,clear_ex,ambiguous,clear_ex
53976390fdf99b73530fe503,16,9,clear_in,clear_ex,clear_ex,clear_in
53976390fdf99b73530fe503,23,10,clear_in,ambiguous,none,none
53976390fdf99b73530fe503,19,11,clear_in,clear_in,none,clear_in
53976390fdf99b73530fe503,27,12,none,ambiguous,clear_in,none
53976390fdf99b73530fe503,11,13,none,none,clear_in,clear_in
53976390fdf99b73530fe503,24,14,clear_in,clear_in,clear_in,clear_ex
53976390fdf99b73530fe503,22,15,clear_in,clear_ex,ambiguous,clear_in
53976390fdf99b73530fe503,18,16,clear_in,ambiguous,clear_ex,clear_ex
53976390fdf99b73530fe503,10,17,none,clear_ex,clear_in,none
53976390fdf99b73530fe503,26,18,clear_in,none,clear_ex,none
53976390fdf99b73530fe503,20,19,clear_in,none,clear_in,clear_in
53976390fdf99b73530fe503,13,20,clear_ex,clear_in,none,clear_in
53976390fdf99b73530fe503,31,21,ambiguous,clear_ex,clear_in,clear_in
53976390fdf99b73530fe503,17,22,ambiguous,clear_in,ambiguous,clear_in
53976390fdf99b73530fe503,14,23,clear_in,none,ambiguous,clear_ex
53976390fdf99b73530fe503,25,24,ambiguous,clear_ex,clear_in,clear_ex
53976390fdf99b73530fe503,7,25,ambiguous,clear_in,ambiguous,clear_ex
53976390fdf99b73530fe503,4,26,clear_ex,clear_in,clear_in,clear_ex
53976390fdf99b73530fe503,15,27,clear_in,clear_in,clear_ex,clear_ex
53976390fdf99b73530fe503,1,28,clear_in,clear_ex,none,clear_in
53976390fdf99b73530fe503,3,29,none,ambiguous,clear_in,clear_in
53976390fdf99b73530fe503,9,30,ambiguous,clear_in,clear_in,none
63e69728da28e991114aad46,15,0,clear_ex,clear_in,none,none
63e69728da28e991114aad46,25,1,clear_in,none,ambiguous,none
63e69728da28e991114aad46,13,2,clear_in,ambiguous,ambiguous,clear_in
63e69728da28e991114aad46,11,3,ambiguous,clear_in,clear_in,clear_ex
63e69728da28e991114aad46,21,4,ambiguous,none,clear_in,clear_ex
63e69728da28e991114aad46,14,5,none,clear_in,clear_ex,clear_in
63e69728da28e991114aad46,6,6,clear_ex,ambiguous,clear_in,clear_in
63e69728da28e991114aad46,7,7,none,clear_in,none,clear_ex
63e69728da28e991114aad46,17,8,clear_in,clear_in,none,clear_in
63e69728da28e991114aad46,4,9,ambiguous,ambiguous,clear_in,clear_in
63e69728da28e991114aad46,22,10,clear_in,clear_ex,clear_in,clear_ex
63e69728da28e991114aad46,30,11,clear_ex,none,clear_in,clear_in
63e69728da28e991114aad46,26,12,clear_in,clear_in,clear_in,clear_ex
63e69728da28e991114aad46,28,13,clear_in,none,ambiguous,clear_ex
63e69728da28e991114aad46,23,14,clear_in,clear_in,clear_in,none
63e69728da28e991114aad46,1,15,clear_ex,clear_in,clear_ex,clear_in
63e69728da28e991114aad46,3,16,none,clear_in,none,none
63e69728da28e991114aad46,9,17,clear_in,ambiguous,clear_in,clear_in
63e69728da28e991114aad46,5,18,ambiguous,clear_in,clear_ex,clear_ex
63e69728da28e991114aad46,27,19,ambiguous,none,clear_in,clear_in
63e69728da28e991114aad46,19,20,clear_in,clear_ex,ambiguous,clear_in
63e69728da28e991114aad46,2,21,clear_in,ambiguous,clear_in,none
63e69728da28e991114aad46,18,22,clear_ex,ambiguous,clear_in,clear_ex
63e69728da28e991114aad46,20,23,clear_in,clear_in,ambiguous,clear_in
63e69728da28e991114aad46,31,24,clear_ex,clear_in,ambiguous,none
63e69728da28e991114aad46,16,25,clear_in,ambiguous,none,clear_in
63e69728da28e991114aad46,12,26,clear_in,clear_in,clear_ex,clear_ex
63e69728da28e991114aad46,8,27,clear_in,ambiguous,clear_ex,clear_in
63e69728da28e991114aad46,24,28,clear_in,clear_ex,clear_in,clear_in
63e69728da28e991114aad46,10,29,ambiguous,clear_in,ambiguous,clear_ex
63e69728da28e991114aad46,29,30,clear_in,none,ambiguous,clear_in
5cb4ba4be73904000194a733,23,0,clear_in,clear_ex,ambiguous,none
5cb4ba4be73904000194a733,7,1,none,none,clear_in,none
5cb4ba4be73904000194a733,15,2,clear_in,none,clear_in,clear_ex
5cb4ba4be73904000194a733,29,3,clear_in,clear_ex,clear_ex,clear_in
5cb4ba4be73904000194a733,14,4,clear_in,ambiguous,clear_in,none
5cb4ba4be73904000194a733,9,5,clear_in,none,none,none
5cb4ba4be73904000194a733,1,6,clear_in,clear_in,none,clear_in
5cb4ba4be73904000194a733,27,7,ambiguous,clear_in,clear_ex,clear_in
5cb4ba4be73904000194a733,21,8,clear_in,clear_ex,ambiguous,clear_in
5cb4ba4be73904000194a733,4,9,clear_in,ambiguous,clear_ex,clear_ex
5cb4ba4be73904000194a733,10,10,clear_in,clear_in,clear_ex,clear_ex
5cb4ba4be73904000194a733,2,11,clear_in,clear_in,clear_in,clear_in
5cb4ba4be73904000194a733,3,12,none,clear_in,clear_ex,clear_in
5cb4ba4be73904000194a733,30,13,clear_in,none,ambiguous,none
5cb4ba4be73904000194a733,31,14,clear_in,clear_in,none,none
5cb4ba4be73904000194a733,26,15,clear_in,ambiguous,clear_ex,none
5cb4ba4be73904000194a733,12,16,clear_ex,none,clear_in,none
5cb4ba4be73904000194a733,6,17,clear_in,clear_in,clear_in,clear_ex
5cb4ba4be73904000194a733,25,18,clear_ex,none,clear_in,clear_in
5cb4ba4be73904000194a733,16,19,clear_in,ambiguous,none,none
5cb4ba4be73904000194a733,24,20,clear_in,clear_in,clear_ex,none
5cb4ba4be73904000194a733,20,21,clear_in,ambiguous,none,clear_ex
5cb4ba4be73904000194a733,13,22,clear_ex,clear_ex,clear_in,clear_in
5cb4ba4be73904000194a733,11,23,ambiguous,clear_ex,clear_in,clear_ex
5cb4ba4be73904000194a733,19,24,clear_ex,clear_in,clear_in,clear_in
5cb4ba4be73904000194a733,8,25,clear_in,clear_ex,none,none
5cb4ba4be73904000194a733,18,26,clear_in,clear_in,ambiguous,clear_ex
